VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1658166035241	-33.4378	39.4559	3.13433	0.0414305	-0.00289393	0.00815684	-0.999104	0	0.5	0	1	0	1471.73	9.24353	img_PhysXCar__0_1658166035240069500.png
PhysXCar	1658166035321	-34.0443	39.3662	3.13436	0.061701	-0.00320508	0.009113	-0.998048	0	0.5	0	1	0	1415.72	8.98082	img_PhysXCar__0_1658166035320077200.png
PhysXCar	1658166035402	-34.6291	39.2537	3.13438	0.0820255	-0.00352788	0.00982697	-0.996576	0	0.5	0	1	0	1367.01	8.71789	img_PhysXCar__0_1658166035401056700.png
PhysXCar	1658166035482	-35.1912	39.1198	3.1344	0.102287	-0.00384406	0.0102883	-0.994694	0	0.5	0	1	0	1324.47	8.45541	img_PhysXCar__0_1658166035481079700.png
PhysXCar	1658166035562	-35.7302	38.9661	3.13442	0.122443	-0.00414128	0.0105149	-0.992411	0	0.5	0	1	0	1287.09	8.19433	img_PhysXCar__0_1658166035560994300.png
PhysXCar	1658166035642	-36.2666	38.7865	3.13443	0.143295	-0.00442023	0.0105367	-0.989614	0	0.5	0	1	0	1252.7	7.92339	img_PhysXCar__0_1658166035641082900.png
PhysXCar	1658166035723	-36.7566	38.5976	3.13444	0.163117	-0.00465212	0.0103924	-0.986541	0	0.5	0	1	0	1223.28	7.66747	img_PhysXCar__0_1658166035721966000.png
PhysXCar	1658166035804	-37.2224	38.3943	3.13445	0.182707	-0.00484373	0.0101241	-0.983103	0	0.5	0	1	0	1196.7	7.40836	img_PhysXCar__0_1658166035802996300.png
PhysXCar	1658166035884	-37.6637	38.1785	3.13445	0.202091	-0.00500669	0.00976226	-0.979305	0	0.5	0	1	0	1172.45	7.17042	img_PhysXCar__0_1658166035882669400.png
PhysXCar	1658166035965	-38.0811	37.9518	3.13445	0.221088	-0.00510809	0.00933751	-0.975196	0	0.5	0	1	0	1149.92	6.8888	img_PhysXCar__0_1658166035963361900.png
PhysXCar	1658166036045	-38.4734	37.7165	3.13445	0.240047	-0.00521612	0.00886169	-0.970707	0	0.5	0	1	0	1128.89	6.69064	img_PhysXCar__0_1658166036043014500.png
PhysXCar	1658166036124	-38.8433	37.4732	3.13444	0.258428	-0.00523192	0.00837627	-0.96598	0	0.5	0	1	0	1108.82	6.38565	img_PhysXCar__0_1658166036122917000.png
PhysXCar	1658166036205	-39.1881	37.2252	3.13444	0.27653	-0.00529296	0.00786058	-0.960958	0	0.5	0	1	0	1089.62	6.22984	img_PhysXCar__0_1658166036203650000.png
PhysXCar	1658166036286	-39.5122	36.9719	3.13442	0.294219	-0.00524359	0.0073483	-0.955695	0	0.5	0	1	0	1070.85	5.92761	img_PhysXCar__0_1658166036284748700.png
PhysXCar	1658166036367	-39.8126	36.7168	3.13442	0.311413	-0.00525177	0.0068404	-0.950236	0	0.5	0	1	0	1052.39	5.78402	img_PhysXCar__0_1658166036365538900.png
PhysXCar	1658166036447	-40.0936	36.4594	3.1344	0.328293	-0.00516076	0.00632326	-0.944541	0	0.5	0	1	0	1033.86	5.51132	img_PhysXCar__0_1658166036445315600.png
PhysXCar	1658166036526	-40.3531	36.2018	3.13438	0.345378	-0.00505335	0.00586707	-0.938432	0	0.5	0	1	0	1007.81	5.31287	img_PhysXCar__0_1658166036525345100.png
PhysXCar	1658166036607	-40.5936	35.9436	3.13435	0.362683	-0.00491212	0.00546052	-0.931884	0	0.5	0	1	0	973.574	5.15777	img_PhysXCar__0_1658166036605316800.png
PhysXCar	1658166036687	-40.8178	35.685	3.1343	0.377086	-0.00471636	0.00509971	-0.926152	0	0.5	0	1	0	936.155	4.99173	img_PhysXCar__0_1658166036685612600.png
PhysXCar	1658166036768	-41.0267	35.4272	3.1351	0.391171	-0.00450066	0.00471041	-0.920295	0	0.5	0	1	0	913.979	4.79016	img_PhysXCar__0_1658166036766944500.png
PhysXCar	1658166036848	-41.2197	35.1744	3.13664	0.405725	-0.00439239	0.00419202	-0.913975	0	0.5	0	1	0	898.73	4.59768	img_PhysXCar__0_1658166036846656100.png
PhysXCar	1658166036929	-41.3976	34.9263	3.13665	0.419646	-0.00423953	0.003716	-0.90767	0	0.5	0	1	0	880.967	4.41228	img_PhysXCar__0_1658166036927470200.png
PhysXCar	1658166037008	-41.5675	34.6724	3.13654	0.433652	-0.00408324	0.00330246	-0.901065	0	0.5	0	1	0	861.603	4.2236	img_PhysXCar__0_1658166037006782100.png
PhysXCar	1658166037088	-41.7157	34.4341	3.13609	0.446753	-0.00395328	0.00298687	-0.894644	0	0.5	0	1	0	837.456	4.05923	img_PhysXCar__0_1658166037086388800.png
PhysXCar	1658166037167	-41.8505	34.1999	3.13579	0.46026	-0.00379507	0.0027676	-0.887772	0	0.5	0	1	0	806.574	3.91868	img_PhysXCar__0_1658166037165784000.png
PhysXCar	1658166037247	-41.9729	33.9693	3.13559	0.473905	-0.00364811	0.00260882	-0.880564	0	0.5	0	1	0	777.758	3.78403	img_PhysXCar__0_1658166037246147800.png
PhysXCar	1658166037327	-42.0902	33.7286	3.13579	0.487871	-0.00353838	0.00244156	-0.872905	1	0.5	0	1	0	801.471	3.61533	img_PhysXCar__0_1658166037326017800.png
PhysXCar	1658166037406	-42.1885	33.5088	3.13539	0.50022	-0.00345102	0.00226728	-0.865888	1	0.5	0	1	0	960.779	3.4765	img_PhysXCar__0_1658166037405113900.png
PhysXCar	1658166037487	-42.2761	33.2941	3.13523	0.512159	-0.00333274	0.00213099	-0.858882	1	0.5	0	1	0	1254.52	3.38375	img_PhysXCar__0_1658166037485648000.png
PhysXCar	1658166037567	-42.3549	33.0812	3.13511	0.52388	-0.00311039	0.00210521	-0.851784	1	0.5	0	1	0	1553.7	3.3729	img_PhysXCar__0_1658166037566128500.png
PhysXCar	1658166037647	-42.4271	32.8653	3.13497	0.535779	-0.00278033	0.00219757	-0.844351	1	0.5	0	1	0	1815.5	3.42549	img_PhysXCar__0_1658166037646160100.png
PhysXCar	1658166037727	-42.4941	32.6435	3.13483	0.547861	-0.00242475	0.00234963	-0.836562	1	0.5	0	1	0	2054.71	3.51498	img_PhysXCar__0_1658166037725499200.png
PhysXCar	1658166037806	-42.5564	32.4137	3.1347	0.560111	-0.00210459	0.00252604	-0.828411	1	0.5	0	1	0	2279.2	3.62711	img_PhysXCar__0_1658166037804686200.png
PhysXCar	1658166037885	-42.6141	32.1749	3.13458	0.572512	-0.00184815	0.0027122	-0.819889	1	0.5	0	1	0	2493.23	3.75418	img_PhysXCar__0_1658166037884300700.png
PhysXCar	1658166037965	-42.6668	31.9262	3.13449	0.585046	-0.00166252	0.00290181	-0.810993	1	0.5	0	1	0	2699.34	3.89161	img_PhysXCar__0_1658166037963597900.png
PhysXCar	1658166038043	-42.716	31.6557	3.1346	0.59824	-0.00154182	0.00309898	-0.801309	1	0.5	0	1	0	2908.21	4.04204	img_PhysXCar__0_1658166038041197000.png
PhysXCar	1658166038123	-42.7571	31.3854	3.13437	0.610969	-0.00148905	0.0032836	-0.791646	1	0.5	0	1	0	3102.86	4.19225	img_PhysXCar__0_1658166038121357900.png
PhysXCar	1658166038203	-42.7934	31.1043	3.13428	0.623184	-0.00140191	0.00339009	-0.782066	1	0	0	1	0	3296.98	4.36035	img_PhysXCar__0_1658166038201261100.png
PhysXCar	1658166038281	-42.8396	30.8148	3.13423	0.629954	-0.000789353	0.00284164	-0.776627	1	0	0	1	0	3487.24	4.51254	img_PhysXCar__0_1658166038280260500.png
PhysXCar	1658166038361	-42.8968	30.5172	3.13419	0.631861	2.5383e-05	0.00203039	-0.775079	1	0	0	1	0	3669	4.67297	img_PhysXCar__0_1658166038359484400.png
PhysXCar	1658166038440	-42.9585	30.2096	3.13415	0.63235	0.000640364	0.00144849	-0.774681	1	0	0	1	0	3847.28	4.83596	img_PhysXCar__0_1658166038438984200.png
PhysXCar	1658166038518	-43.0229	29.8914	3.13413	0.632497	0.00103644	0.00110422	-0.774561	1	0	0	1	0	4022.93	5.00029	img_PhysXCar__0_1658166038516763100.png
PhysXCar	1658166038597	-43.0896	29.5621	3.13197	0.632604	0.00131855	0.000957323	-0.774474	1	0.5	0	1	0	4181.59	5.18574	img_PhysXCar__0_1658166038595761400.png
PhysXCar	1658166038676	-43.1479	29.2187	3.13134	0.636178	0.00102932	0.00144071	-0.77154	1	0.5	0	1	0	4334.84	5.38767	img_PhysXCar__0_1658166038674653100.png
PhysXCar	1658166038756	-43.1903	28.8601	3.13181	0.644601	0.0002279	0.00248495	-0.764515	1	0.5	0	1	0	4486.5	5.45794	img_PhysXCar__0_1658166038754601900.png
PhysXCar	1658166038837	-43.2143	28.4697	3.13214	0.65784	-0.000880128	0.00375908	-0.753148	1	0	0	1	0	4644.95	5.73008	img_PhysXCar__0_1658166038834983100.png
PhysXCar	1658166038916	-43.2463	28.0669	3.13237	0.664834	-0.000701392	0.00363078	-0.746982	1	0	0	1	0	4800.35	6.01066	img_PhysXCar__0_1658166038914167500.png
PhysXCar	1658166038995	-43.2907	27.6682	3.13251	0.665725	0.000167614	0.00280164	-0.746191	1	0	0	1	0	4941.54	6.14224	img_PhysXCar__0_1658166038993710000.png
PhysXCar	1658166039077	-43.337	27.2591	3.13267	0.666009	0.000630728	0.00211974	-0.74594	1	0	0	0	0	4920.97	6.28549	img_PhysXCar__0_1658166039075684800.png
PhysXCar	1658166039156	-43.3837	26.8468	3.13288	0.665985	0.00067081	0.00147284	-0.745963	1	0.5	0	0	0	4807.96	6.10713	img_PhysXCar__0_1658166039155329500.png
PhysXCar	1658166039236	-43.4215	26.439	3.13309	0.668493	0.000180817	0.00134135	-0.743717	1	0.5	0	2	0	4498.46	6.34124	img_PhysXCar__0_1658166039235055900.png
PhysXCar	1658166039316	-43.4437	25.9948	3.13302	0.676115	-0.000272813	0.00247355	-0.736792	1	0.5	0	2	0	4456.69	6.47713	img_PhysXCar__0_1658166039314893800.png
PhysXCar	1658166039395	-43.4429	25.556	3.133	0.68795	-0.00123135	0.0037609	-0.725747	1	0	0	2	0	4419.59	6.79111	img_PhysXCar__0_1658166039394001000.png
PhysXCar	1658166039475	-43.4438	25.0984	3.13297	0.695521	-0.00115117	0.00402955	-0.718493	1	0	0	2	0	4390.74	7.12269	img_PhysXCar__0_1658166039473689900.png
PhysXCar	1658166039554	-43.4555	24.6221	3.13293	0.697025	-0.000297043	0.00346022	-0.717038	1	0	0	2	0	4356.63	7.30988	img_PhysXCar__0_1658166039552944600.png
PhysXCar	1658166039633	-43.4689	24.1306	3.13291	0.697221	0.00038316	0.00292156	-0.71685	1	0	0	2	0	4325.67	7.63123	img_PhysXCar__0_1658166039632073400.png
PhysXCar	1658166039713	-43.4829	23.6202	3.13288	0.697255	0.000920615	0.00256696	-0.716818	1	0	0	2	0	4301.77	7.81465	img_PhysXCar__0_1658166039711567900.png
PhysXCar	1658166039792	-43.4973	23.0952	3.13288	0.697268	0.00124586	0.0022689	-0.716806	1	0	0	2	0	4282.19	8.11911	img_PhysXCar__0_1658166039790743700.png
PhysXCar	1658166039872	-43.5122	22.552	3.13287	0.697279	0.00150547	0.00210612	-0.716795	1	0	0	2	0	4268.9	8.30542	img_PhysXCar__0_1658166039870473200.png
PhysXCar	1658166039951	-43.5275	21.9946	3.13288	0.697291	0.00162687	0.00195157	-0.716783	1	0	0	2	0	4259.79	8.59078	img_PhysXCar__0_1658166039949303200.png
PhysXCar	1658166040028	-43.5433	21.4199	3.13287	0.697301	0.00173641	0.00188504	-0.716774	1	0	0	2	0	4256.21	8.77967	img_PhysXCar__0_1658166040027105600.png
PhysXCar	1658166040108	-43.5595	20.8312	3.13289	0.69731	0.00176042	0.00180181	-0.716765	0	0	0	2	0	4125.28	9.04537	img_PhysXCar__0_1658166040107151700.png
PhysXCar	1658166040189	-43.5761	20.2263	3.13289	0.697318	0.00179137	0.00176879	-0.716757	0	0	0	2	0	3560.64	9.22556	img_PhysXCar__0_1658166040187948100.png
PhysXCar	1658166040269	-43.5931	19.6087	3.13292	0.697325	0.00173203	0.00167508	-0.716751	0	0	0	0	0	3338.54	9.34828	img_PhysXCar__0_1658166040267976500.png
PhysXCar	1658166040349	-43.6101	18.9872	3.13307	0.697329	0.00136647	0.00130009	-0.716749	0	0	0	0	0	3261.87	9.30255	img_PhysXCar__0_1658166040347752400.png
PhysXCar	1658166040428	-43.6271	18.3673	3.13321	0.697329	0.00102452	0.00095759	-0.71675	0	0	0	1	0	3025.4	9.3327	img_PhysXCar__0_1658166040426917200.png
PhysXCar	1658166040506	-43.6442	17.7476	3.13332	0.69733	0.00073936	0.000675439	-0.71675	1	0	0	1	0	2770.32	9.20577	img_PhysXCar__0_1658166040505327700.png
PhysXCar	1658166040586	-43.661	17.1359	3.13347	0.697328	0.00035708	0.000301736	-0.716752	1	0	0	1	0	2776.47	9.10876	img_PhysXCar__0_1658166040585157900.png
PhysXCar	1658166040666	-43.6776	16.5312	3.13358	0.697326	8.80366e-05	3.94341e-05	-0.716754	1	0	0	1	0	3030.63	8.98144	img_PhysXCar__0_1658166040664520000.png
PhysXCar	1658166040745	-43.6948	15.9038	3.13365	0.697323	-0.000103511	-0.00014687	-0.716757	1	0	0	1	0	3356.41	8.94321	img_PhysXCar__0_1658166040744063600.png
PhysXCar	1658166040826	-43.7112	15.3089	3.13366	0.697323	-0.000125172	-0.000167686	-0.716757	1	0	0	1	0	3641.1	8.88433	img_PhysXCar__0_1658166040824825500.png
PhysXCar	1658166040905	-43.7275	14.716	3.13365	0.697322	-0.000107304	-0.000149811	-0.716758	1	0	0	1	0	3903.07	8.92738	img_PhysXCar__0_1658166040904173800.png
PhysXCar	1658166040984	-43.7438	14.1211	3.13361	0.697323	-4.44552e-06	-4.92807e-05	-0.716757	1	0	0	1	0	4147.41	8.93383	img_PhysXCar__0_1658166040983213900.png
PhysXCar	1658166041065	-43.7602	13.5243	3.13358	0.697323	8.83883e-05	4.16368e-05	-0.716757	1	0	0	1	0	4377.13	9.02318	img_PhysXCar__0_1658166041064343800.png
PhysXCar	1658166041146	-43.7764	12.9223	3.13352	0.697434	0.000201881	0.00019372	-0.716649	1	0.5	0	1	0	4596.68	9.06309	img_PhysXCar__0_1658166041144964700.png
PhysXCar	1658166041227	-43.7817	12.3164	3.13349	0.700676	-0.000215379	0.000780248	-0.713479	1	0.5	0	1	0	4808.08	9.15934	img_PhysXCar__0_1658166041225505000.png
PhysXCar	1658166041301	-43.767	11.705	3.13346	0.708487	-0.00117634	0.00188364	-0.70572	1	0	0	1	0	5009.48	9.22535	img_PhysXCar__0_1658166041299273100.png
PhysXCar	1658166041377	-43.7448	11.0883	3.13342	0.715262	-0.00162453	0.00251466	-0.69885	0	0	0	1	0	5049.71	9.35524	img_PhysXCar__0_1658166041375735900.png
PhysXCar	1658166041457	-43.7278	10.4637	3.13338	0.717014	-0.00127203	0.00236809	-0.697054	0	0	0	0	0	4826.29	9.43709	img_PhysXCar__0_1658166041455394100.png
PhysXCar	1658166041536	-43.7103	9.836	3.13342	0.717371	-0.00103882	0.00195324	-0.696688	0	0	0	0	0	4715.46	9.39756	img_PhysXCar__0_1658166041534645800.png
PhysXCar	1658166041615	-43.6922	9.20983	3.13347	0.717431	-0.000836397	0.00150769	-0.696627	0	0	0	0	0	4607.17	9.40005	img_PhysXCar__0_1658166041614141900.png
PhysXCar	1658166041695	-43.6728	8.54973	3.13346	0.717449	-0.000507021	0.00121308	-0.69661	0	0	0	2	0	3772.64	9.57113	img_PhysXCar__0_1658166041693309000.png
PhysXCar	1658166041775	-43.6539	7.90938	3.13334	0.717448	2.8796e-05	0.00126832	-0.69661	0	0	0	2	0	3140.72	9.73117	img_PhysXCar__0_1658166041773681500.png
PhysXCar	1658166041855	-43.6347	7.25857	3.13329	0.717456	0.00035257	0.00121032	-0.696602	0	0	0	2	0	2633.66	9.87194	img_PhysXCar__0_1658166041853532700.png
PhysXCar	1658166041934	-43.6152	6.59993	3.13329	0.717459	0.000511033	0.00108221	-0.696599	0	0	0	2	0	2243	9.92929	img_PhysXCar__0_1658166041933271200.png
PhysXCar	1658166042014	-43.5954	5.91199	3.13333	0.717316	0.000533787	0.000831629	-0.696747	0	-0.5	0	2	0	1944.4	9.95056	img_PhysXCar__0_1658166042012536500.png
PhysXCar	1658166042094	-43.5871	5.24959	3.1334	0.714193	0.00093351	0.000102286	-0.699948	0	-0.5	0	2	0	1735.24	9.89627	img_PhysXCar__0_1658166042092966200.png
PhysXCar	1658166042170	-43.5976	4.59095	3.13348	0.706893	0.00171881	-0.00114167	-0.707318	0	0	0	2	0	1582.41	9.84057	img_PhysXCar__0_1658166042168324100.png
PhysXCar	1658166042241	-43.6079	3.93646	3.13355	0.702744	0.00175246	-0.00154802	-0.711439	0	0	0	2	0	1470.48	9.75123	img_PhysXCar__0_1658166042239520700.png
PhysXCar	1658166042321	-43.616	3.2879	3.13363	0.701823	0.00138896	-0.00155357	-0.712349	1	0	0	2	0	1431.72	9.65811	img_PhysXCar__0_1658166042319688600.png
PhysXCar	1658166042402	-43.6251	2.64566	3.13368	0.701641	0.00101857	-0.00147467	-0.712529	1	0	0	2	0	1560.11	9.56031	img_PhysXCar__0_1658166042400441200.png
PhysXCar	1658166042482	-43.6347	2.00926	3.13372	0.701597	0.000690728	-0.00130931	-0.712572	1	0	0	2	0	1839.24	9.50843	img_PhysXCar__0_1658166042480408200.png
PhysXCar	1658166042562	-43.6444	1.37564	3.13371	0.701594	0.000484898	-0.00104368	-0.712576	0	0	0	2	0	2026.64	9.49979	img_PhysXCar__0_1658166042560249700.png
PhysXCar	1658166042642	-43.6543	0.741919	3.13367	0.701588	0.000375944	-0.000747319	-0.712582	0	0	0	2	0	1870.03	9.51736	img_PhysXCar__0_1658166042640771700.png
PhysXCar	1658166042722	-43.6642	0.107724	3.13365	0.701593	0.000274884	-0.000525137	-0.712578	0	0	0	0	0	1827.09	9.49484	img_PhysXCar__0_1658166042720984000.png
PhysXCar	1658166042802	-43.674	-0.525401	3.13364	0.701589	0.000171421	-0.000384035	-0.712582	0	0	0	0	0	1785.13	9.50277	img_PhysXCar__0_1658166042800510900.png
PhysXCar	1658166042882	-43.6843	-1.18501	3.13363	0.701593	0.000117262	-0.000255367	-0.712578	1	0	0	1	0	1759.51	9.36318	img_PhysXCar__0_1658166042880629400.png
PhysXCar	1658166042962	-43.6945	-1.83824	3.13379	0.701584	-0.000358464	-0.000598565	-0.712587	1	0	0	1	0	1969.01	9.15383	img_PhysXCar__0_1658166042960423900.png
PhysXCar	1658166043043	-43.704	-2.44503	3.13388	0.70158	-0.000633555	-0.000791692	-0.71259	1	0	0	1	0	2328.02	8.94012	img_PhysXCar__0_1658166043041809300.png
PhysXCar	1658166043122	-43.7132	-3.03926	3.13394	0.701575	-0.000800114	-0.00090492	-0.712595	1	0	0	1	0	2689.28	8.82449	img_PhysXCar__0_1658166043121172800.png
PhysXCar	1658166043201	-43.7224	-3.62566	3.13394	0.701573	-0.000811454	-0.000884311	-0.712597	1	0	0	1	0	3021.81	8.6976	img_PhysXCar__0_1658166043199898300.png
PhysXCar	1658166043281	-43.7318	-4.22742	3.13391	0.70157	-0.000762292	-0.000815899	-0.7126	0	0	0	1	0	3120.42	8.67623	img_PhysXCar__0_1658166043279723700.png
PhysXCar	1658166043360	-43.7408	-4.80451	3.13387	0.701569	-0.000644849	-0.000689232	-0.712601	0	0	0	1	0	2839.41	8.57302	img_PhysXCar__0_1658166043359283400.png
PhysXCar	1658166043440	-43.7497	-5.37561	3.13386	0.701568	-0.000636396	-0.000674625	-0.712602	0	0	0	1	0	2542.59	8.51502	img_PhysXCar__0_1658166043439114300.png
PhysXCar	1658166043519	-43.7585	-5.94096	3.13387	0.701566	-0.000657217	-0.000691793	-0.712604	0	0	0	1	0	2297.2	8.34814	img_PhysXCar__0_1658166043517509000.png
PhysXCar	1658166043599	-43.7675	-6.51575	3.13391	0.701563	-0.000769439	-0.000800653	-0.712607	0	0	0	1	0	2086.5	8.24018	img_PhysXCar__0_1658166043597387000.png
PhysXCar	1658166043678	-43.776	-7.06185	3.13394	0.70156	-0.000838938	-0.00086863	-0.712609	0	0	0	1	0	1917.5	8.02057	img_PhysXCar__0_1658166043676534800.png
PhysXCar	1658166043757	-43.7844	-7.59493	3.13399	0.701556	-0.000969077	-0.000996759	-0.712613	0	0.5	0	1	0	1774.6	7.89073	img_PhysXCar__0_1658166043755966500.png
PhysXCar	1658166043836	-43.7848	-8.1175	3.13402	0.703782	-0.00140367	-0.000715047	-0.710414	0	0.5	0	1	0	1651.5	7.63885	img_PhysXCar__0_1658166043835398000.png
PhysXCar	1658166043911	-43.7678	-8.62487	3.13408	0.710249	-0.00241985	2.78198e-06	-0.703947	0	0.5	0	1	0	1545.17	7.4808	img_PhysXCar__0_1658166043909734800.png
PhysXCar	1658166043990	-43.7281	-9.11849	3.13412	0.720928	-0.00377574	0.00107208	-0.692998	0	0	0	1	0	1459.21	7.20761	img_PhysXCar__0_1658166043989023600.png
PhysXCar	1658166044070	-43.6805	-9.5955	3.13416	0.730054	-0.004425	0.00146234	-0.683373	0	0	0	1	0	1382.63	7.07888	img_PhysXCar__0_1658166044068311700.png
PhysXCar	1658166044149	-43.6454	-10.0622	3.13417	0.732007	-0.00372097	0.000780718	-0.681286	0	0	0	1	0	1322.46	6.7956	img_PhysXCar__0_1658166044147750300.png
PhysXCar	1658166044229	-43.6129	-10.5126	3.13419	0.732206	-0.00312181	5.66285e-05	-0.681076	0	0.5	0	1	0	1269.22	6.65901	img_PhysXCar__0_1658166044227345600.png
PhysXCar	1658166044309	-43.5731	-10.9503	3.1342	0.734432	-0.0029984	-0.000100818	-0.678676	0	0.5	0	1	0	1219.74	6.36044	img_PhysXCar__0_1658166044307354100.png
PhysXCar	1658166044388	-43.5181	-11.3694	3.13423	0.740553	-0.00357928	0.000228202	-0.671988	0	0.5	0	1	0	1174.39	6.21377	img_PhysXCar__0_1658166044386997300.png
PhysXCar	1658166044468	-43.4438	-11.7724	3.13425	0.750477	-0.00453178	0.000920852	-0.660881	0	0.5	0	1	0	1135.72	5.90422	img_PhysXCar__0_1658166044466406900.png
PhysXCar	1658166044547	-43.3533	-12.1548	3.13428	0.762556	-0.00546137	0.00149795	-0.646897	0	0.5	0	1	0	1096.98	5.79097	img_PhysXCar__0_1658166044546328300.png
PhysXCar	1658166044626	-43.2504	-12.5227	3.13427	0.775151	-0.00596921	0.00186625	-0.631745	0	0.5	0	1	0	1055.49	5.55718	img_PhysXCar__0_1658166044625219700.png
PhysXCar	1658166044705	-43.1366	-12.8745	3.13424	0.785537	-0.0062641	0.00209097	-0.61878	0	0.5	0	1	0	1021.59	5.34466	img_PhysXCar__0_1658166044703970700.png
PhysXCar	1658166044785	-43.0143	-13.2081	3.13425	0.796861	-0.00636854	0.00201082	-0.604126	1	0.5	0	1	0	1028.63	5.13146	img_PhysXCar__0_1658166044783366300.png
PhysXCar	1658166044864	-42.8837	-13.5255	3.13423	0.807579	-0.00633904	0.00191143	-0.589722	1	0.5	0	1	0	1190.3	4.98908	img_PhysXCar__0_1658166044862702400.png
PhysXCar	1658166044943	-42.7457	-13.8276	3.13507	0.817833	-0.00624761	0.00174639	-0.575419	1	0.5	0	1	0	1504.95	4.86059	img_PhysXCar__0_1658166044942024300.png
PhysXCar	1658166045023	-42.6013	-14.1181	3.13655	0.827154	-0.00596299	0.00165911	-0.561941	1	0.5	0	1	0	1835.21	4.78791	img_PhysXCar__0_1658166045021987800.png
PhysXCar	1658166045104	-42.4493	-14.4002	3.13648	0.836319	-0.00559642	0.00167349	-0.548212	0	0.5	0	1	0	2035.58	4.77616	img_PhysXCar__0_1658166045102636300.png
PhysXCar	1658166045183	-42.2878	-14.6767	3.1361	0.845358	-0.00524934	0.00177174	-0.534172	0	0.5	0	1	0	1886.98	4.77536	img_PhysXCar__0_1658166045182191900.png
PhysXCar	1658166045264	-42.1177	-14.9472	3.13575	0.854145	-0.00499128	0.00180747	-0.520007	1	0.5	0	1	0	1722.36	4.73646	img_PhysXCar__0_1658166045262504400.png
PhysXCar	1658166045343	-41.9405	-15.2095	3.13549	0.862573	-0.00481862	0.00174432	-0.505907	1	0.5	0	1	0	1766.2	4.68615	img_PhysXCar__0_1658166045342065800.png
PhysXCar	1658166045423	-41.7566	-15.4632	3.13529	0.870707	-0.00469304	0.00168473	-0.491777	1	0.5	0	1	0	1999.99	4.66369	img_PhysXCar__0_1658166045421386400.png
PhysXCar	1658166045503	-41.5646	-15.7099	3.13512	0.878665	-0.00458359	0.00172031	-0.477413	1	0.5	0	1	0	2269.04	4.69215	img_PhysXCar__0_1658166045501644400.png
PhysXCar	1658166045583	-41.3627	-15.9519	3.13495	0.886497	-0.00448365	0.0018503	-0.462708	1	0.5	0	1	0	2515.43	4.75692	img_PhysXCar__0_1658166045581658400.png
PhysXCar	1658166045663	-41.1392	-16.2017	3.13502	0.894556	-0.00440301	0.00203015	-0.44693	1	0.5	0	1	0	2756.94	4.84995	img_PhysXCar__0_1658166045662165200.png
PhysXCar	1658166045743	-40.9013	-16.4498	3.13496	0.9025	-0.0043609	0.00221405	-0.430663	1	0.5	0	1	0	2987.39	4.96104	img_PhysXCar__0_1658166045741656500.png
PhysXCar	1658166045824	-40.6621	-16.6827	3.1346	0.909886	-0.00436862	0.00237859	-0.414828	1	0.5	0	1	0	3191.48	5.08498	img_PhysXCar__0_1658166045822996200.png
PhysXCar	1658166045905	-40.4068	-16.911	3.13144	0.917111	-0.004616	0.00267622	-0.398597	1	0.5	0	1	0	3388.09	5.21906	img_PhysXCar__0_1658166045903727900.png
PhysXCar	1658166045985	-40.1366	-17.1361	3.13201	0.924208	-0.00482198	0.00284389	-0.381849	1	0.5	0	1	0	3573.44	5.42769	img_PhysXCar__0_1658166045984347800.png
PhysXCar	1658166046067	-39.8503	-17.3589	3.1323	0.931119	-0.00495756	0.0029748	-0.364669	1	0.5	0	1	0	3753.7	5.5403	img_PhysXCar__0_1658166046065304900.png
PhysXCar	1658166046147	-39.5319	-17.5884	3.13253	0.938028	-0.00513672	0.00310018	-0.346508	1	0.5	0	1	0	3938.28	5.70386	img_PhysXCar__0_1658166046145193900.png
PhysXCar	1658166046226	-39.2125	-17.801	3.13268	0.944733	-0.00532615	0.00318031	-0.327782	1	0.5	0	1	0	4109.42	5.85665	img_PhysXCar__0_1658166046225079400.png
PhysXCar	1658166046306	-38.8757	-18.0073	3.1328	0.951046	-0.00560092	0.00325694	-0.308983	1	0.5	0	1	0	4276.82	6.06042	img_PhysXCar__0_1658166046304991700.png
PhysXCar	1658166046386	-38.5211	-18.2071	3.13289	0.956888	-0.00587938	0.00328449	-0.290379	1	0.5	0	1	0	4441.04	6.24037	img_PhysXCar__0_1658166046384899000.png
PhysXCar	1658166046467	-38.1487	-18.3988	3.13295	0.962626	-0.00616787	0.00329101	-0.270743	1	0.5	0	1	0	4602.19	6.42341	img_PhysXCar__0_1658166046465690700.png
PhysXCar	1658166046551	-37.7587	-18.5813	3.133	0.967865	-0.00647442	0.00328562	-0.251368	1	0.5	0	1	0	4760.79	6.60177	img_PhysXCar__0_1658166046549409500.png
PhysXCar	1658166046634	-37.3507	-18.7533	3.13303	0.97289	-0.00679893	0.00326913	-0.231146	1	0.5	0	1	0	4916.88	6.76603	img_PhysXCar__0_1658166046632881600.png
PhysXCar	1658166046718	-36.9269	-18.9129	3.13309	0.977426	-0.00714695	0.00309184	-0.211136	1	0.5	0	0	0	4896.78	6.81907	img_PhysXCar__0_1658166046716656200.png
